"test_id","user_id","assignment"
5,76396.0,1
5,76404.0,1
5,76406.0,1
5,76418.0,1
5,76431.0,1
5,76434.0,1
5,76435.0,1
5,76439.0,1
5,76448.0,1
5,76451.0,1
5,76452.0,1
5,76453.0,1
5,76455.0,1
5,76457.0,1
5,76460.0,1
5,76463.0,1
5,76468.0,1
5,76488.0,1
5,76492.0,1
5,76500.0,1
5,76503.0,1
5,76504.0,1
5,76505.0,1
5,76506.0,1
5,76510.0,1
5,76511.0,1
5,76513.0,1
5,76517.0,1
5,76520.0,1
5,76523.0,1
5,76524.0,1
5,76528.0,1
5,76538.0,1
5,76548.0,1
5,76550.0,1
5,76554.0,1
5,76556.0,1
5,76568.0,1
5,76575.0,1
5,76583.0,1
5,76585.0,1
5,76587.0,1
5,76590.0,1
5,76596.0,1
5,76597.0,1
5,76608.0,1
5,76609.0,1
5,76613.0,1
5,76615.0,1
5,76621.0,1
5,76624.0,1
5,76625.0,1
5,76627.0,1
5,76630.0,1
5,76631.0,1
5,76632.0,1
5,76633.0,1
5,76635.0,1
5,76636.0,1
5,76642.0,1
5,76654.0,1
5,76655.0,1
5,76659.0,1
5,76660.0,1
5,76665.0,1
5,76667.0,1
5,76673.0,1
5,76678.0,1
5,76695.0,1
5,76698.0,1
5,76702.0,1
5,76703.0,1
5,76705.0,1
5,76707.0,1
5,76715.0,1
5,76717.0,1
5,76720.0,1
5,76725.0,1
5,76737.0,1
5,76738.0,1
5,76740.0,1
5,76741.0,1
5,76742.0,1
5,76745.0,1
5,76746.0,1
5,76748.0,1
5,76753.0,1
5,76754.0,1
5,76759.0,1
5,76763.0,1
5,76764.0,1
5,76767.0,1
5,76770.0,1
5,76771.0,1
5,76779.0,1
5,76780.0,1
5,76787.0,1
5,76793.0,1
5,76794.0,1
5,76797.0,1
5,76803.0,1
5,76806.0,1
5,76814.0,1
5,76819.0,1
5,76820.0,1
5,76823.0,1
5,76824.0,1
5,76829.0,1
5,76836.0,1
5,76841.0,1
5,76843.0,1
5,76854.0,1
5,76856.0,1
5,76857.0,1
5,76863.0,1
5,76864.0,1
5,76865.0,1
5,76868.0,1
5,76869.0,1
5,76870.0,1
5,76873.0,1
5,76874.0,1
5,76878.0,1
5,76881.0,1
5,76888.0,1
5,76889.0,1
5,76893.0,1
5,76900.0,1
5,76903.0,1
5,76904.0,1
5,76905.0,1
5,76909.0,1
5,76911.0,1
5,76913.0,1
5,76934.0,1
5,76940.0,1
5,76941.0,1
5,76942.0,1
5,76943.0,1
5,76945.0,1
5,76946.0,1
5,76949.0,1
5,76950.0,1
5,76957.0,1
5,76960.0,1
5,76961.0,1
5,76962.0,1
5,76963.0,1
5,76964.0,1
5,76973.0,1
5,76976.0,1
5,76980.0,1
5,77002.0,1
5,77010.0,1
5,77014.0,1
5,77017.0,1
5,77018.0,1
5,77021.0,1
5,77028.0,1
5,77031.0,1
5,77032.0,1
5,77043.0,1
5,77045.0,1
5,77051.0,1
5,77065.0,1
5,77067.0,1
5,77068.0,1
5,77075.0,1
5,77077.0,1
5,77081.0,1
5,77086.0,1
5,77102.0,1
5,77103.0,1
5,77105.0,1
5,77106.0,1
5,77113.0,1
5,77119.0,1
5,77121.0,1
5,77129.0,1
5,77130.0,1
5,77134.0,1
5,77138.0,1
5,77141.0,1
5,77150.0,1
5,77151.0,1
5,77152.0,1
5,77164.0,1
5,77167.0,1
5,77170.0,1
5,77171.0,1
5,77175.0,1
5,77176.0,1
5,77179.0,1
5,77184.0,1
5,77185.0,1
5,77188.0,1
5,77191.0,1
5,77192.0,1
5,77193.0,1
5,77195.0,1
5,77200.0,1
5,77202.0,1
5,77207.0,1
5,77208.0,1
5,77211.0,1
5,77221.0,1
5,77229.0,1
5,77233.0,1
5,77237.0,1
5,77243.0,1
5,77251.0,1
5,77264.0,1
5,77268.0,1
5,77269.0,1
5,77270.0,1
5,77278.0,1
5,77284.0,1
5,77289.0,1
5,77290.0,1
5,77296.0,1
5,77298.0,1
5,77302.0,1
5,77304.0,1
5,77306.0,1
5,77307.0,1
5,77311.0,1
5,77320.0,1
5,77321.0,1
5,77324.0,1
5,77325.0,1
5,77329.0,1
5,77330.0,1
5,77338.0,1
5,77349.0,1
5,77353.0,1
5,77357.0,1
5,77359.0,1
5,77368.0,1
5,77370.0,1
5,77371.0,1
5,77384.0,1
5,77391.0,1
5,77396.0,1
5,77397.0,1
5,77399.0,1
5,77405.0,1
5,77407.0,1
5,77415.0,1
5,77418.0,1
5,77420.0,1
5,77429.0,1
5,77430.0,1
5,77433.0,1
5,77434.0,1
5,77442.0,1
5,77455.0,1
5,77458.0,1
5,77460.0,1
5,77466.0,1
5,77468.0,1
5,77472.0,1
5,77478.0,1
5,77481.0,1
5,77483.0,1
5,77485.0,1
5,77491.0,1
5,77498.0,1
5,77500.0,1
5,77502.0,1
5,77519.0,1
5,77522.0,1
5,77526.0,1
5,77538.0,1
5,77545.0,1
5,77546.0,1
5,77555.0,1
5,77562.0,1
5,77565.0,1
5,77566.0,1
5,77568.0,1
5,77569.0,1
5,77570.0,1
5,77573.0,1
5,77575.0,1
5,77577.0,1
5,77579.0,1
5,77583.0,1
5,77586.0,1
5,77591.0,1
5,77595.0,1
5,77596.0,1
5,77597.0,1
5,77604.0,1
5,77607.0,1
5,77609.0,1
5,77618.0,1
5,77622.0,1
5,77627.0,1
5,77631.0,1
5,77633.0,1
5,77641.0,1
5,77650.0,1
5,77654.0,1
5,77658.0,1
5,77669.0,1
5,77673.0,1
5,77675.0,1
5,77676.0,1
5,77678.0,1
5,77679.0,1
5,77681.0,1
5,77682.0,1
5,77685.0,1
5,77686.0,1
5,77690.0,1
5,77692.0,1
5,77698.0,1
5,77701.0,1
5,77703.0,1
5,77704.0,1
5,77706.0,1
5,77707.0,1
5,77708.0,1
5,77710.0,1
5,77711.0,1
5,77721.0,1
5,77724.0,1
5,77726.0,1
5,77727.0,1
5,77732.0,1
5,77734.0,1
5,77736.0,1
5,77737.0,1
5,77738.0,1
5,77739.0,1
5,77745.0,1
5,77758.0,1
5,77765.0,1
5,77769.0,1
5,77778.0,1
5,77781.0,1
5,77782.0,1
5,77785.0,1
5,77798.0,1
5,77802.0,1
5,77807.0,1
5,77813.0,1
5,77815.0,1
5,77819.0,1
5,77820.0,1
5,77821.0,1
5,77822.0,1
5,77825.0,1
5,77837.0,1
5,77844.0,1
5,77846.0,1
5,77847.0,1
5,77862.0,1
5,77877.0,1
5,77879.0,1
5,77885.0,1
5,77900.0,1
5,77903.0,1
5,77911.0,1
5,77914.0,1
5,77917.0,1
5,77922.0,1
5,77925.0,1
5,77926.0,1
5,77928.0,1
5,77930.0,1
5,77933.0,1
5,77934.0,1
5,77937.0,1
5,77939.0,1
5,77940.0,1
5,77941.0,1
5,77942.0,1
5,77947.0,1
5,77949.0,1
5,77951.0,1
5,77954.0,1
5,77962.0,1
5,77964.0,1
5,77965.0,1
5,77968.0,1
5,77976.0,1
5,77978.0,1
5,77979.0,1
5,77982.0,1
5,77985.0,1
5,77989.0,1
5,77991.0,1
5,78000.0,1
5,78001.0,1
5,78002.0,1
5,78003.0,1
5,78004.0,1
5,78007.0,1
5,78010.0,1
5,78017.0,1
5,78020.0,1
5,78021.0,1
5,78022.0,1
5,78025.0,1
5,78026.0,1
5,78028.0,1
5,78037.0,1
5,78038.0,1
5,78039.0,1
5,78042.0,1
5,78047.0,1
5,78054.0,1
5,78055.0,1
5,78062.0,1
5,78064.0,1
5,78066.0,1
5,78070.0,1
5,78071.0,1
5,78076.0,1
5,78077.0,1
5,78090.0,1
5,78091.0,1
5,78093.0,1
5,78094.0,1
5,78097.0,1
5,78103.0,1
5,78114.0,1
5,78118.0,1
5,78133.0,1
5,78142.0,1
5,78147.0,1
5,78154.0,1
5,78156.0,1
5,78159.0,1
5,78160.0,1
5,78165.0,1
5,78175.0,1
5,78186.0,1
5,78193.0,1
5,78203.0,1
5,78209.0,1
5,78220.0,1
5,78221.0,1
5,78223.0,1
5,78228.0,1
5,78232.0,1
5,78237.0,1
5,78251.0,1
5,78255.0,1
5,78261.0,1
5,78263.0,1
5,78273.0,1
5,78287.0,1
5,78294.0,1
5,78295.0,1
5,78297.0,1
5,78299.0,1
5,78300.0,1
5,78305.0,1
5,78306.0,1
5,78311.0,1
5,78312.0,1
5,78313.0,1
5,78314.0,1
5,78315.0,1
5,78316.0,1
5,78325.0,1
5,78331.0,1
5,78334.0,1
5,78337.0,1
5,78338.0,1
5,78344.0,1
5,78345.0,1
5,78346.0,1
5,78349.0,1
5,78350.0,1
5,78351.0,1
5,78360.0,1
5,78361.0,1
5,78362.0,1
5,78363.0,1
5,78364.0,1
5,78369.0,1
5,78372.0,1
5,78373.0,1
5,78374.0,1
5,78375.0,1
5,78379.0,1
5,78380.0,1
5,78383.0,1
5,78391.0,1
5,78396.0,1
5,78398.0,1
5,78402.0,1
5,78405.0,1
5,78416.0,1
5,78417.0,1
5,78418.0,1
5,78420.0,1
5,78424.0,1
5,78433.0,1
5,78444.0,1
5,78445.0,1
5,78447.0,1
5,78457.0,1
5,78466.0,1
5,78468.0,1
5,78471.0,1
5,78481.0,1
5,78482.0,1
5,78486.0,1
5,78494.0,1
5,78497.0,1
5,78507.0,1
5,78511.0,1
5,78513.0,1
5,78522.0,1
5,78523.0,1
5,78525.0,1
5,78546.0,1
5,78562.0,1
5,78563.0,1
5,78571.0,1
5,78575.0,1
5,78577.0,1
5,78578.0,1
5,78581.0,1
5,78584.0,1
5,78585.0,1
5,78586.0,1
5,78590.0,1
5,78592.0,1
5,78596.0,1
5,78600.0,1
5,78607.0,1
5,78615.0,1
5,78618.0,1
5,78620.0,1
5,78622.0,1
5,78623.0,1
5,78624.0,1
5,78632.0,1
5,78633.0,1
5,78635.0,1
5,78638.0,1
5,78646.0,1
5,78651.0,1
5,78653.0,1
5,78658.0,1
5,78659.0,1
5,78660.0,1
5,78662.0,1
5,78669.0,1
5,78670.0,1
5,78672.0,1
5,78679.0,1
5,78680.0,1
5,78682.0,1
5,78684.0,1
5,78688.0,1
5,78691.0,1
5,78695.0,1
5,78698.0,1
5,78709.0,1
5,78715.0,1
5,78723.0,1
5,78724.0,1
5,78725.0,1
5,78745.0,1
5,78749.0,1
5,78751.0,1
5,78761.0,1
5,78763.0,1
5,78765.0,1
5,78768.0,1
5,78771.0,1
5,78775.0,1
5,78777.0,1
5,78780.0,1
5,78781.0,1
5,78784.0,1
5,78787.0,1
5,78789.0,1
5,78790.0,1
5,78793.0,1
5,78796.0,1
5,78800.0,1
5,78801.0,1
5,78810.0,1
5,78817.0,1
5,78823.0,1
5,78825.0,1
5,78833.0,1
5,78834.0,1
5,78835.0,1
5,78836.0,1
5,78843.0,1
5,78844.0,1
5,78848.0,1
5,78849.0,1
5,78856.0,1
5,78861.0,1
5,78863.0,1
5,78872.0,1
5,78873.0,1
5,78874.0,1
5,78877.0,1
5,78880.0,1
5,78901.0,1
5,78915.0,1
5,78916.0,1
5,78925.0,1
5,78926.0,1
5,78929.0,1
5,78938.0,1
5,78946.0,1
5,78951.0,1
5,78952.0,1
5,78962.0,1
5,78977.0,1
5,78981.0,1
5,78985.0,1
5,78986.0,1
5,78995.0,1
5,78998.0,1
5,78999.0,1
5,79001.0,1
5,79003.0,1
5,79011.0,1
5,79014.0,1
5,79015.0,1
5,79018.0,1
5,79021.0,1
5,79023.0,1
5,79026.0,1
5,79037.0,1
5,79043.0,1
5,79044.0,1
5,79054.0,1
5,79056.0,1
5,79065.0,1
5,79073.0,1
5,79081.0,1
5,79086.0,1
5,79092.0,1
5,79099.0,1
5,79105.0,1
5,79110.0,1
5,79112.0,1
5,79118.0,1
5,79120.0,1
5,79121.0,1
5,79122.0,1
5,79123.0,1
5,79128.0,1
5,79130.0,1
5,79132.0,1
5,79145.0,1
5,79147.0,1
5,79151.0,1
5,79159.0,1
5,79170.0,1
5,79172.0,1
5,79183.0,1
5,79184.0,1
5,79185.0,1
5,79189.0,1
5,79192.0,1
5,79204.0,1
5,79206.0,1
5,79213.0,1
5,79215.0,1
5,79219.0,1
5,79221.0,1
5,79225.0,1
5,79231.0,1
5,79240.0,1
5,79246.0,1
5,79251.0,1
5,79255.0,1
5,79256.0,1
5,79260.0,1
5,79267.0,1
5,79278.0,1
5,79286.0,1
5,79287.0,1
5,79302.0,1
5,79306.0,1
5,79308.0,1
5,79312.0,1
5,79314.0,1
5,79316.0,1
5,79325.0,1
5,79328.0,1
5,79332.0,1
5,79335.0,1
5,79343.0,1
5,79344.0,1
5,79345.0,1
5,79347.0,1
5,79351.0,1
5,79355.0,1
5,79357.0,1
5,79362.0,1
5,79363.0,1
5,79364.0,1
5,79366.0,1
5,79367.0,1
5,79373.0,1
5,79380.0,1
5,79383.0,1
5,79384.0,1
5,79396.0,1
5,79400.0,1
5,79401.0,1
5,79402.0,1
5,79407.0,1
5,79408.0,1
5,79416.0,1
5,79422.0,1
5,79423.0,1
5,79424.0,1
5,79427.0,1
5,79429.0,1
5,79431.0,1
5,79435.0,1
5,79447.0,1
5,79450.0,1
5,79453.0,1
5,79456.0,1
5,79460.0,1
5,79465.0,1
5,79479.0,1
5,79480.0,1
5,79483.0,1
5,79486.0,1
5,79490.0,1
5,79494.0,1
5,79501.0,1
5,79502.0,1
5,79509.0,1
5,79513.0,1
5,79514.0,1
5,79515.0,1
5,79520.0,1
5,79522.0,1
5,79528.0,1
5,79535.0,1
5,79539.0,1
5,79544.0,1
5,79548.0,1
5,79561.0,1
5,79564.0,1
5,79573.0,1
5,79574.0,1
5,79575.0,1
5,79576.0,1
5,79581.0,1
5,79583.0,1
5,79592.0,1
5,79593.0,1
5,79604.0,1
5,79608.0,1
5,79619.0,1
5,79620.0,1
5,79622.0,1
5,79624.0,1
5,79635.0,1
5,79636.0,1
5,79640.0,1
5,79645.0,1
5,79646.0,1
5,79648.0,1
5,79651.0,1
5,79654.0,1
5,79658.0,1
5,79659.0,1
5,79661.0,1
5,79676.0,1
5,79677.0,1
5,79678.0,1
5,79681.0,1
5,79688.0,1
5,79689.0,1
5,79690.0,1
5,79693.0,1
5,79696.0,1
5,79697.0,1
5,79698.0,1
5,79700.0,1
5,79703.0,1
5,79709.0,1
5,79715.0,1
5,79717.0,1
5,79718.0,1
5,79720.0,1
5,79738.0,1
5,79739.0,1
5,79741.0,1
5,79743.0,1
5,79748.0,1
5,79749.0,1
5,79751.0,1
5,79757.0,1
5,79768.0,1
5,79775.0,1
5,79777.0,1
5,79778.0,1
5,79780.0,1
5,79784.0,1
5,79788.0,1
5,79793.0,1
5,79799.0,1
5,79802.0,1
5,79804.0,1
5,79805.0,1
5,79812.0,1
5,79814.0,1
5,79818.0,1
5,79819.0,1
5,79823.0,1
5,79825.0,1
5,79828.0,1
5,79833.0,1
5,79838.0,1
5,79840.0,1
5,79845.0,1
5,79848.0,1
5,79849.0,1
5,79851.0,1
5,79859.0,1
5,79866.0,1
5,79867.0,1
5,79872.0,1
5,79879.0,1
5,79886.0,1
5,79887.0,1
5,79893.0,1
5,79895.0,1
5,79899.0,1
5,79902.0,1
5,79904.0,1
5,79909.0,1
5,79929.0,1
5,79931.0,1
5,79938.0,1
5,79939.0,1
5,79946.0,1
5,79952.0,1
5,79960.0,1
5,79967.0,1
5,79985.0,1
5,80002.0,1
5,80005.0,1
5,80008.0,1
5,80010.0,1
5,80013.0,1
5,80014.0,1
5,80016.0,1
5,80020.0,1
5,80023.0,1
5,80024.0,1
5,80030.0,1
5,80034.0,1
5,80035.0,1
5,80037.0,1
5,80039.0,1
5,80044.0,1
5,80053.0,1
5,80054.0,1
5,80057.0,1
5,80059.0,1
5,80061.0,1
5,80070.0,1
5,80073.0,1
5,80078.0,1
5,80083.0,1
5,80094.0,1
5,80099.0,1
5,80100.0,1
5,80104.0,1
5,80107.0,1
5,80110.0,1
5,80112.0,1
5,80113.0,1
5,80116.0,1
5,80117.0,1
5,80119.0,1
5,80121.0,1
5,80124.0,1
5,80126.0,1
5,80129.0,1
5,80136.0,1
5,80138.0,1
5,80140.0,1
5,80141.0,1
5,80143.0,1
5,80144.0,1
5,80148.0,1
5,80149.0,1
5,80153.0,1
5,80156.0,1
5,80165.0,1
5,80166.0,1
5,80167.0,1
5,80169.0,1
5,80174.0,1
5,80185.0,1
5,80189.0,1
5,80190.0,1
5,80194.0,1
5,80195.0,1
5,80197.0,1
5,80204.0,1
5,80209.0,1
5,80210.0,1
5,80213.0,1
5,80221.0,1
5,80232.0,1
5,80238.0,1
5,80244.0,1
5,80249.0,1
5,80251.0,1
5,80253.0,1
5,80256.0,1
5,80270.0,1
5,80271.0,1
5,80273.0,1
5,80275.0,1
5,80280.0,1
5,80281.0,1
5,80283.0,1
5,80285.0,1
5,80287.0,1
5,80288.0,1
5,80290.0,1
5,80292.0,1
5,80294.0,1
5,80300.0,1
5,80304.0,1
5,80305.0,1
5,80321.0,1
5,80326.0,1
5,80328.0,1
5,80330.0,1
5,80331.0,1
5,80333.0,1
5,80341.0,1
5,80344.0,1
5,80349.0,1
5,80354.0,1
5,80361.0,1
5,80362.0,1
5,80364.0,1
5,80366.0,1
5,80372.0,1
5,80376.0,1
5,80381.0,1
5,80388.0,1
5,80394.0,1
5,80399.0,1
5,80404.0,1
5,80405.0,1
5,80406.0,1
5,80407.0,1
5,80413.0,1
5,80421.0,1
5,80423.0,1
5,80430.0,1
5,80433.0,1
5,80436.0,1
5,80437.0,1
5,80439.0,1
5,80440.0,1
5,80447.0,1
5,80448.0,1
5,80452.0,1
5,80455.0,1
5,80456.0,1
5,80460.0,1
5,80464.0,1
5,80468.0,1
5,80470.0,1
5,80471.0,1
5,80472.0,1
5,80475.0,1
5,80476.0,1
5,80489.0,1
5,80490.0,1
5,80493.0,1
5,80495.0,1
5,80496.0,1
5,80500.0,1
5,80506.0,1
5,80507.0,1
5,80509.0,1
5,80510.0,1
5,80522.0,1
5,80524.0,1
5,80527.0,1
5,80528.0,1
5,80529.0,1
5,80533.0,1
5,80538.0,1
5,80539.0,1
5,80541.0,1
5,80542.0,1
5,80543.0,1
5,80544.0,1
5,80546.0,1
5,80549.0,1
5,80551.0,1
5,80552.0,1
5,80555.0,1
5,80563.0,1
5,80568.0,1
5,80572.0,1
5,80574.0,1
5,80582.0,1
5,80593.0,1
5,80594.0,1
5,80615.0,1
5,80616.0,1
5,80617.0,1
5,80621.0,1
5,80627.0,1
5,80632.0,1
5,80633.0,1
5,80645.0,1
5,80650.0,1
5,80655.0,1
5,80658.0,1
5,80661.0,1
5,80667.0,1
5,80673.0,1
5,80679.0,1
5,80683.0,1
5,80690.0,1
5,80691.0,1
5,80698.0,1
5,80701.0,1
5,80704.0,1
5,80706.0,1
5,80713.0,1
5,80714.0,1
5,80715.0,1
5,80718.0,1
5,80724.0,1
5,80725.0,1
5,80734.0,1
5,80743.0,1
5,80744.0,1
5,80746.0,1
5,80747.0,1
5,80750.0,1
5,80751.0,1
5,80755.0,1
5,80766.0,1
5,80768.0,1
5,80774.0,1
5,80777.0,1
5,80783.0,1
5,80786.0,1
5,80789.0,1
5,80792.0,1
5,80794.0,1
5,80800.0,1
5,80802.0,1
5,80804.0,1
5,80809.0,1
5,80812.0,1
5,80814.0,1
5,80819.0,1
5,80827.0,1
5,80829.0,1
5,80833.0,1
5,80835.0,1
5,80838.0,1
5,80839.0,1
5,80847.0,1
5,80848.0,1
5,80850.0,1
5,80854.0,1
5,80858.0,1
5,80862.0,1
5,80863.0,1
5,80882.0,1
5,80883.0,1
5,80884.0,1
5,80888.0,1
5,80892.0,1
5,80893.0,1
5,80894.0,1
5,80904.0,1
5,80912.0,1
5,80913.0,1
5,80915.0,1
5,80919.0,1
5,80921.0,1
5,80922.0,1
5,80923.0,1
5,80932.0,1
5,80937.0,1
5,80938.0,1
5,80940.0,1
5,80946.0,1
5,80949.0,1
5,80954.0,1
5,80960.0,1
5,80963.0,1
5,80970.0,1
5,80971.0,1
5,80972.0,1
5,80976.0,1
5,80978.0,1
5,80980.0,1
5,80985.0,1
5,80987.0,1
5,80991.0,1
5,80992.0,1
5,80998.0,1
5,81004.0,1
5,81005.0,1
5,81011.0,1
5,81012.0,1
5,81022.0,1
5,81026.0,1
5,81031.0,1
5,81033.0,1
5,81035.0,1
5,81038.0,1
5,81040.0,1
5,81042.0,1
5,81056.0,1
5,81060.0,1
5,81065.0,1
5,81071.0,1
5,81076.0,1
5,81079.0,1
5,81080.0,1
5,81083.0,1
5,81099.0,1
5,81100.0,1
5,81102.0,1
5,81104.0,1
5,81109.0,1
5,81112.0,1
5,81113.0,1
5,81116.0,1
5,81118.0,1
5,81121.0,1
5,81123.0,1
5,81127.0,1
5,81128.0,1
5,81132.0,1
5,81133.0,1
5,81134.0,1
5,81141.0,1
5,81145.0,1
5,81160.0,1
5,81161.0,1
5,81166.0,1
5,81168.0,1
5,81170.0,1
5,81177.0,1
5,81178.0,1
5,81179.0,1
5,81180.0,1
5,81182.0,1
5,81184.0,1
5,81186.0,1
5,81192.0,1
5,81194.0,1
5,81196.0,1
5,81201.0,1
5,81204.0,1
5,81211.0,1
5,81216.0,1
5,81218.0,1
5,81220.0,1
5,81222.0,1
5,81224.0,1
5,81230.0,1
5,81237.0,1
5,81239.0,1
5,81250.0,1
5,81253.0,1
5,81256.0,1
5,81263.0,1
5,81264.0,1
5,81265.0,1
5,81270.0,1
5,81271.0,1
5,81272.0,1
5,81273.0,1
5,81284.0,1
5,81285.0,1
5,81289.0,1
5,81291.0,1
5,81293.0,1
5,81295.0,1
5,81299.0,1
5,81302.0,1
5,81305.0,1
5,81307.0,1
5,81309.0,1
5,81312.0,1
5,81313.0,1
5,81314.0,1
5,81317.0,1
5,81318.0,1
5,81320.0,1
5,81324.0,1
5,81325.0,1
5,81334.0,1
5,81340.0,1
5,81348.0,1
5,81349.0,1
5,81350.0,1
5,81351.0,1
5,81364.0,1
5,81370.0,1
5,81372.0,1
5,81374.0,1
5,81386.0,1
5,81389.0,1
5,81393.0,1
5,81394.0,1
5,81396.0,1
5,81397.0,1
5,81410.0,1
5,81417.0,1
5,81420.0,1
5,81421.0,1
5,81423.0,1
5,81431.0,1
5,81432.0,1
5,81439.0,1
5,81442.0,1
5,81443.0,1
5,81446.0,1
5,81450.0,1
5,81461.0,1
5,81468.0,1
5,81478.0,1
5,81482.0,1
5,81488.0,1
5,81489.0,1
5,81491.0,1
5,81492.0,1
5,81498.0,1
5,81501.0,1
5,81502.0,1
5,81504.0,1
5,81513.0,1
5,81521.0,1
5,81526.0,1
5,81538.0,1
5,81540.0,1
5,81542.0,1
5,81551.0,1
5,81562.0,1
5,81567.0,1
5,81578.0,1
5,81584.0,1
5,81586.0,1
5,81588.0,1
5,81593.0,1
5,81594.0,1
5,81596.0,1
5,81598.0,1
5,81601.0,1
5,81606.0,1
5,81608.0,1
5,81616.0,1
5,81618.0,1
5,81619.0,1
5,81622.0,1
5,81625.0,1
5,81639.0,1
5,81640.0,1
5,81643.0,1
5,81644.0,1
5,81645.0,1
5,81648.0,1
5,81650.0,1
5,81653.0,1
5,81657.0,1
5,81662.0,1
5,81663.0,1
5,81668.0,1
5,81675.0,1
5,81681.0,1
5,81682.0,1
5,81685.0,1
5,81687.0,1
5,81688.0,1
5,81694.0,1
5,81698.0,1
5,81700.0,1
5,81704.0,1
5,81714.0,1
5,81717.0,1
5,81722.0,1
5,81723.0,1
5,81725.0,1
5,81728.0,1
5,81729.0,1
5,81732.0,1
5,81734.0,1
5,81739.0,1
5,81741.0,1
5,81744.0,1
5,81749.0,1
5,81753.0,1
5,81754.0,1
5,81755.0,1
5,81761.0,1
5,81766.0,1
5,81767.0,1
5,81776.0,1
5,81782.0,1
5,81790.0,1
5,81794.0,1
5,81798.0,1
5,81799.0,1
5,81817.0,1
5,81822.0,1
5,81825.0,1
5,81827.0,1
5,81828.0,1
5,81838.0,1
5,81843.0,1
5,81846.0,1
5,81851.0,1
5,81853.0,1
5,81856.0,1
5,81860.0,1
5,81867.0,1
5,81869.0,1
5,81871.0,1
5,81872.0,1
5,81892.0,1
5,81893.0,1
5,81895.0,1
5,81896.0,1
5,81913.0,1
5,81914.0,1
5,81922.0,1
5,81923.0,1
5,81924.0,1
5,81933.0,1
5,81937.0,1
5,81942.0,1
5,81945.0,1
5,81948.0,1
5,81949.0,1
5,81951.0,1
5,81955.0,1
5,81958.0,1
5,81959.0,1
5,81965.0,1
5,81966.0,1
5,81974.0,1
5,81983.0,1
5,81989.0,1
5,81999.0,1
5,82007.0,1
5,82009.0,1
5,82017.0,1
5,82022.0,1
5,82026.0,1
5,82039.0,1
5,82041.0,1
5,82046.0,1
5,82048.0,1
5,82052.0,1
5,82061.0,1
5,82065.0,1
5,82073.0,1
5,82074.0,1
5,82079.0,1
5,82087.0,1
5,82088.0,1
5,82089.0,1
5,82093.0,1
5,82094.0,1
5,82099.0,1
5,82100.0,1
5,82108.0,1
5,82114.0,1
5,82117.0,1
5,82128.0,1
5,82130.0,1
5,82131.0,1
5,82133.0,1
5,82135.0,1
5,82151.0,1
5,82153.0,1
5,82159.0,1
5,82161.0,1
5,82179.0,1
5,82180.0,1
5,82187.0,1
5,82188.0,1
5,82189.0,1
5,82190.0,1
5,82192.0,1
5,82203.0,1
5,82205.0,1
5,82214.0,1
5,82216.0,1
5,82217.0,1
5,82219.0,1
5,82221.0,1
5,82225.0,1
5,82227.0,1
5,82233.0,1
5,82234.0,1
5,82237.0,1
5,82244.0,1
5,82248.0,1
5,82263.0,1
5,82269.0,1
5,82287.0,1
5,82290.0,1
5,82293.0,1
5,82301.0,1
5,82302.0,1
5,82309.0,1
5,82320.0,1
5,82322.0,1
5,82323.0,1
5,82325.0,1
5,82329.0,1
5,82332.0,1
5,82334.0,1
5,82338.0,1
5,82341.0,1
5,82349.0,1
5,82350.0,1
5,82353.0,1
5,82354.0,1
5,82360.0,1
5,82364.0,1
5,82365.0,1
5,82374.0,1
5,82376.0,1
5,82385.0,1
5,82395.0,1
5,82400.0,1
5,82402.0,1
5,82404.0,1
5,82405.0,1
5,82406.0,1
5,82416.0,1
5,82424.0,1
5,82426.0,1
5,82432.0,1
5,82438.0,1
5,82442.0,1
5,82443.0,1
5,82445.0,1
5,82451.0,1
5,82455.0,1
5,82461.0,1
5,82462.0,1
5,82469.0,1
5,82470.0,1
5,82475.0,1
5,82478.0,1
5,82482.0,1
5,82490.0,1
5,82497.0,1
5,82500.0,1
5,82504.0,1
5,82507.0,1
5,82511.0,1
5,82514.0,1
5,82517.0,1
5,82548.0,1
5,82563.0,1
5,82565.0,1
5,82566.0,1
5,82569.0,1
5,82573.0,1
5,82578.0,1
5,82589.0,1
5,82591.0,1
5,82596.0,1
5,82603.0,1
5,82609.0,1
5,82610.0,1
5,82619.0,1
5,82620.0,1
5,82621.0,1
5,82626.0,1
5,82629.0,1
5,82630.0,1
5,82640.0,1
5,82641.0,1
5,82645.0,1
5,82656.0,1
5,82658.0,1
5,82662.0,1
5,82668.0,1
5,82672.0,1
5,82680.0,1
5,82684.0,1
5,82685.0,1
5,82686.0,1
5,82690.0,1
5,82693.0,1
5,82695.0,1
5,82697.0,1
5,82698.0,1
5,82700.0,1
5,82703.0,1
5,82708.0,1
5,82715.0,1
5,82719.0,1
5,82726.0,1
5,82727.0,1
5,82729.0,1
5,82731.0,1
5,82734.0,1
5,82738.0,1
5,82739.0,1
5,82741.0,1
5,82745.0,1
5,82749.0,1
5,82753.0,1
5,82760.0,1
5,82761.0,1
5,82773.0,1
5,82775.0,1
5,82776.0,1
5,82777.0,1
5,82778.0,1
5,82782.0,1
5,82783.0,1
5,82786.0,1
5,82791.0,1
5,82792.0,1
5,82802.0,1
5,82812.0,1
5,82813.0,1
5,82826.0,1
5,82834.0,1
5,82842.0,1
5,82848.0,1
5,82850.0,1
5,82853.0,1
